,t_ch,t_dev,l_core_and_top,l_core_and_occ,l_peripheral_and_top,l_peripheral_and_occ,r_core_and_top,r_core_and_occ,r_peripheral_and_top,r_peripheral_and_occ,has_conflict
62314,3,1,1,0,0,0,0,0,0,0,0
62315,1,1,0,0,1,0,0,0,0,0,0
62316,102,8,1,0,0,6,0,0,1,0,0
62317,20,1,0,0,1,0,0,0,1,0,0
62318,32,7,1,1,0,4,0,0,1,0,0
62319,15,2,0,0,1,0,0,0,1,0,0
62320,25,2,1,0,0,1,0,0,0,0,0
62321,93,1,0,0,1,0,0,0,1,0,0
62322,1,1,0,0,0,0,0,0,1,0,0
62323,8,2,1,0,0,0,0,0,1,0,0
62324,1,1,1,0,0,0,0,0,0,0,0
62325,3,1,0,0,0,0,1,0,0,0,0
62326,159,1,0,0,0,0,1,0,0,0,0
62327,59,5,0,0,2,6,0,0,2,0,0
62328,26,4,1,1,0,2,0,0,0,0,0
62329,82,14,0,0,0,0,0,1,1,12,0
62330,1,1,0,0,0,0,1,0,0,0,0
62331,729,9,0,1,1,5,1,0,0,2,1
62332,70,5,0,0,2,4,0,0,2,4,0
62333,65,3,0,0,0,0,1,1,0,1,0
62334,4,1,0,0,1,0,0,0,0,0,0
62335,897,8,1,3,0,4,1,0,0,0,0
62336,2,1,0,0,1,0,0,0,0,0,0
62337,6,1,0,0,0,0,1,0,0,0,0
62338,160,2,1,0,0,0,1,0,0,0,0
62339,9,2,1,0,0,0,1,1,0,0,0
62340,39,2,1,0,0,0,0,0,1,0,0
62341,14,2,1,1,0,0,0,0,0,0,0
62342,1,1,0,0,1,0,0,0,0,0,0
62343,4,1,1,0,0,0,1,0,0,0,0
62344,4,2,1,0,0,1,0,0,0,0,0
62345,60,1,0,0,0,0,1,0,0,0,0
62346,2,1,0,0,0,0,0,0,1,0,0
62347,93,5,1,0,0,3,0,0,1,0,0
62348,2,1,1,0,0,0,0,0,0,0,0
62349,2,1,0,0,1,0,0,0,0,0,0
62350,1,1,0,0,0,0,0,0,1,0,0
62351,8065,121,0,0,1,0,1,0,0,120,1
62352,34,2,0,0,1,0,0,0,1,0,0
62353,42,5,1,0,0,0,1,1,0,2,0
62354,3,2,0,0,1,1,0,0,0,0,0
62355,13,1,1,0,0,0,0,0,0,0,0
62356,1,1,0,0,1,0,0,0,0,0,0
62357,1,1,0,0,1,0,0,0,0,0,0
62358,25,1,0,0,1,0,0,0,0,0,0
62359,8,1,1,0,0,0,0,0,0,0,0
62360,3,3,0,0,1,1,0,0,1,0,0
62361,28,1,0,0,0,0,1,0,0,0,0
62362,3,1,0,0,0,0,1,0,0,0,0
62363,302,4,1,0,0,1,0,0,1,1,0
62364,7,1,0,0,1,0,0,0,0,0,0
62365,14,1,1,0,0,0,0,0,0,0,0
62366,9,2,0,0,1,0,0,0,1,0,0
62367,1,1,0,0,1,0,0,0,0,0,0
62368,47,7,0,0,1,0,1,1,0,4,1
62369,1,1,1,0,0,0,0,0,0,0,0
62370,12,2,0,0,1,0,1,0,0,0,0
62371,359,30,1,4,0,25,0,0,0,0,0
62372,60,2,1,0,0,0,0,0,1,0,0
62373,15,1,0,0,0,0,1,0,0,0,0
62374,76,3,0,0,1,1,1,0,0,0,0
62375,36,7,0,0,0,0,1,2,0,4,0
62376,24,17,0,2,1,13,1,0,0,0,0
62377,98,3,1,0,0,1,1,0,0,0,0
62378,681,14,0,0,1,0,0,1,1,11,0
62379,2,1,0,0,1,0,0,0,0,0,0
62380,6,2,1,0,0,0,0,0,1,0,0
62381,6,6,0,0,1,4,0,0,1,0,0
62382,189,1,0,0,1,0,0,0,0,0,0
62383,20,1,1,0,0,0,0,0,0,0,0
62384,1,1,0,0,1,0,0,0,0,0,0
62385,66,14,0,0,1,0,1,3,0,9,0
62386,5,2,1,0,0,0,0,0,1,0,0
62387,7,1,0,0,1,0,0,0,1,0,0
62388,2,1,0,0,0,0,0,0,1,0,0
62389,4,1,1,0,0,0,0,0,0,0,0
62390,1,1,0,0,1,0,0,0,0,0,0
62391,1,1,1,0,0,0,0,0,0,0,0
62392,9,1,0,0,1,0,0,0,0,0,0
62393,25,1,0,0,0,0,0,0,1,0,0
62394,11,3,0,1,1,0,0,0,1,0,0
62395,1,1,0,0,1,0,0,0,0,0,0
62396,192,5,1,0,0,0,1,1,0,3,0
62397,2,2,0,0,1,0,0,0,1,0,0
62398,1,1,0,0,0,0,1,0,0,0,0
62399,21,1,0,0,0,0,0,0,1,0,0
62400,47,2,1,0,0,0,0,0,1,0,0
62401,2,2,1,0,0,0,0,0,1,0,0
62402,26,1,1,0,0,0,0,0,0,0,0
62403,26,1,0,0,1,0,0,0,1,0,0
62404,9,1,1,0,0,0,0,0,0,0,0
62405,2,2,0,0,1,0,0,0,1,0,0
62406,1,1,0,0,0,0,0,0,1,0,0
62407,4,1,0,0,1,0,0,0,0,0,0
62408,12,2,0,0,1,0,0,0,1,0,0
62409,2,1,0,0,1,0,0,0,0,0,0
62410,1,1,0,0,1,0,0,0,0,0,0
62411,10,1,0,0,0,0,1,0,0,0,0
62412,43,4,0,0,1,0,0,1,1,2,1
62413,3,1,0,0,0,0,0,0,1,0,0
62414,1,1,0,0,0,0,1,0,0,0,0
62415,2,1,0,0,1,0,0,0,0,0,0
62416,12,6,0,0,0,0,1,1,0,4,0
62417,23,2,1,0,0,0,0,0,1,0,1
62418,4,2,1,0,0,0,0,0,1,0,0
62419,5,2,0,0,0,0,0,1,1,0,0
62420,1,1,0,0,1,0,0,0,0,0,0
62421,618,5,1,0,0,0,1,0,0,4,0
62422,5,1,0,0,1,0,0,0,0,0,0
62423,5,1,0,0,0,0,0,0,1,0,0
62424,1,1,0,0,1,0,0,0,0,0,0
62425,723,2,1,1,0,0,1,0,0,0,0
62426,66,6,0,3,1,2,1,0,0,0,1
62427,4,1,0,0,1,0,0,0,0,0,0
62428,111,3,1,0,0,1,0,0,1,0,0
62429,15,3,1,1,0,1,0,0,0,0,0
62430,22,2,1,0,0,0,0,0,1,0,0
62431,32,4,1,0,0,3,0,0,1,0,0
62432,32,4,1,1,0,1,0,0,1,0,0
62433,51,4,0,0,1,0,1,1,0,1,0
62434,2,2,0,0,2,0,0,0,2,0,0
62435,3,2,1,0,0,0,0,0,1,0,0
62436,7,2,0,0,1,1,0,0,0,0,0
62437,3,2,1,0,0,0,1,0,0,0,0
62438,3,1,0,0,0,0,0,0,1,0,0
62439,17,1,1,0,0,0,0,0,0,0,0
62440,48,7,0,0,1,5,0,0,1,2,0
62441,44,3,0,1,1,1,0,0,0,0,0
62442,4,1,1,0,0,0,0,0,0,0,0
62443,608,15,0,0,2,26,0,0,2,0,0
62444,1,1,0,0,0,0,1,0,0,0,0
62445,10,2,0,0,2,2,0,0,2,0,0
62446,192,1,0,0,1,0,0,0,1,0,0
62447,6,1,1,0,0,0,1,0,0,0,0
62448,8,2,0,0,0,0,1,0,0,1,0
62449,4,2,1,0,0,0,0,0,1,0,0
62450,13,2,0,0,1,0,1,0,0,0,0
62451,1,1,1,0,0,0,0,0,0,0,0
62452,1010,4,0,1,1,1,0,0,1,0,0
62453,2,1,0,0,1,0,0,0,0,0,0
62454,19,2,0,0,2,0,0,0,2,0,0
62455,20,3,0,0,2,2,0,0,2,0,0
62456,22,8,0,0,2,14,0,0,2,0,0
62457,2065,1,1,0,0,0,1,0,0,0,0
62458,15,3,0,0,1,1,1,0,0,0,0
62459,9,2,1,0,0,0,1,0,0,0,0
62460,18,6,0,0,0,0,0,0,1,5,0
62461,721,1,0,0,0,0,0,0,1,0,0
62462,44,1,1,0,0,0,0,0,0,0,0
62463,42,8,0,0,1,7,0,0,1,0,0
62464,1,1,0,0,1,0,0,0,0,0,0
62465,1,1,1,0,0,0,0,0,0,0,0
62466,45,1,1,0,0,0,0,0,0,0,0
62467,206,8,0,2,1,5,0,0,0,0,0
62468,2,1,0,0,1,0,0,0,0,0,0
62469,1,1,0,0,1,0,0,0,0,0,0
62470,2,1,0,0,0,0,0,0,1,0,0
62471,1,1,0,0,1,0,0,0,0,0,0
62472,4,2,0,0,1,1,0,0,1,0,0
62473,1,1,0,0,1,0,0,0,0,0,0
62474,3,1,0,0,1,0,0,0,0,0,0
62475,5,1,1,0,0,0,0,0,0,0,0
62476,57,1,1,0,0,0,0,0,0,0,0
62477,1,2,1,0,0,1,0,0,0,0,0
62478,6,1,1,0,0,0,0,0,0,0,0
62479,12,3,0,0,1,2,0,0,1,0,0
62480,1,1,0,0,0,0,0,0,2,0,0
62481,6,1,1,0,0,0,0,0,0,0,0
62482,613,7,1,0,0,0,1,0,0,6,0
62483,2,2,0,0,1,0,0,0,1,0,0
62484,28,5,1,0,0,3,1,0,0,0,0
62485,1,1,0,0,0,0,0,0,1,0,0
62486,161,2,1,0,0,0,0,0,1,0,0
62487,13,3,1,0,0,1,0,0,1,0,0
62488,8,1,0,0,1,0,0,0,1,0,0
62489,1,1,0,0,2,0,0,0,0,0,0
62490,1,1,0,0,0,0,0,0,1,0,0
62491,2,1,0,0,0,0,0,0,1,0,0
62492,1,1,0,0,1,0,0,0,0,0,0
62493,5,1,0,0,0,0,0,0,1,0,0
62494,13,6,0,0,1,0,0,0,1,4,0
62495,1,1,0,0,1,0,0,0,0,0,0
62496,45,10,0,0,2,16,0,0,2,0,0
62497,24,1,1,0,0,0,1,0,0,0,0
62498,11,1,0,0,1,0,0,0,0,0,0
62499,2,1,0,0,1,0,0,0,1,0,0
62500,35,2,0,0,2,0,0,0,2,0,0
62501,6,2,1,0,0,0,0,0,1,0,0
62502,6566,4,1,0,0,0,1,2,0,1,0
62503,11,1,0,0,1,0,0,0,0,0,0
62504,12,2,1,0,0,1,1,0,0,0,0
62505,1,1,0,0,0,0,0,0,2,0,0
62506,9,6,0,0,0,0,0,1,1,4,0
62507,2,1,0,0,0,0,0,0,1,0,0
62508,1,1,1,0,0,0,0,0,0,0,0
62509,16,5,0,0,1,4,0,0,1,0,0
62510,82,5,0,1,1,2,0,0,1,0,0
62511,103,1,0,0,0,0,1,0,0,0,0
62512,2,1,0,0,1,0,0,0,0,0,0
62513,12,1,0,0,1,0,0,0,0,0,0
62514,623,4,0,0,0,0,1,0,0,3,0
62515,1,1,0,0,2,0,0,0,0,0,0
62516,22,1,1,0,0,0,0,0,0,0,0
62517,11,2,0,0,0,0,1,0,0,1,0
62518,1,1,1,0,0,0,0,0,0,0,0
62519,14,2,0,0,1,0,1,0,0,0,1
62520,15,2,1,0,0,0,0,0,1,0,0
62521,5,3,0,0,2,2,0,0,2,0,0
62522,23,4,1,1,0,1,1,0,0,1,1
62523,7,1,1,0,0,0,1,0,0,0,0
62524,3,2,0,0,0,0,1,0,0,1,0
62525,1,1,0,0,1,0,0,0,0,0,0
62526,176,12,0,1,1,10,0,0,1,0,0
62527,12,1,0,0,1,0,0,0,0,0,0
62528,5,2,0,0,1,0,0,0,1,0,0
62529,2,1,0,0,1,0,0,0,1,0,0
62530,57,1,1,0,0,0,1,0,0,0,0
62531,42,1,0,0,0,0,0,0,1,0,0
62532,2,1,0,0,1,0,0,0,0,0,0
62533,176,3,1,0,0,2,0,0,0,0,0
62534,9,2,0,0,0,0,0,0,1,1,0
62535,2,2,1,0,0,0,0,0,1,0,0
62536,2,1,1,0,0,0,0,0,0,0,0
62537,1,1,0,0,1,0,0,0,0,0,0
62538,4,1,1,0,0,0,0,0,0,0,0
62539,2503,10,0,1,1,7,0,0,1,0,0
62540,1,1,1,0,0,0,0,0,0,0,0
62541,36,1,0,0,1,0,0,0,1,0,0
62542,1898,15,0,4,1,9,0,0,1,0,0
62543,1,1,0,0,1,0,0,0,0,0,0
62544,171,27,0,0,1,0,0,1,1,24,1
62545,1,1,0,0,1,0,0,0,0,0,0
62546,1,1,0,0,1,0,0,0,0,0,0
62547,144,1,1,0,0,0,0,0,0,0,0
62548,2,1,1,0,0,0,0,0,0,0,0
62549,1,1,0,0,1,0,0,0,0,0,0
62550,9,1,0,0,0,0,1,0,0,0,0
62551,6,1,0,0,0,0,1,0,0,0,0
62552,4,1,1,0,0,0,0,0,0,0,0
62553,44,14,0,1,1,0,1,2,0,9,1
62554,36,3,1,0,0,1,0,0,1,0,0
62555,5812,37,0,0,1,0,1,4,0,31,1
62556,11,8,0,1,1,5,0,0,1,0,0
62557,1,1,1,0,0,0,0,0,0,0,0
62558,4,2,1,0,0,0,0,0,1,0,0
62559,61,15,0,0,0,0,1,2,0,12,0
62560,82,10,1,0,0,9,0,0,0,0,0
62561,2,1,0,0,1,0,0,0,0,0,0
62562,1,1,0,0,1,0,0,0,0,0,0
62563,26,2,1,1,0,0,1,0,0,0,0
62564,6,2,0,0,1,0,0,0,1,0,0
62565,63,1,1,0,0,0,1,0,0,0,0
62566,103,1,0,0,0,0,1,0,0,0,0
62567,784,5,0,0,0,0,1,2,0,2,0
62568,6,1,0,0,0,0,0,0,1,0,0
62569,3,3,0,0,1,1,0,0,1,0,0
62570,9,7,0,2,1,3,1,0,0,0,0
62571,3,2,0,0,1,0,0,0,1,0,0
62572,68,5,0,0,1,3,0,0,1,0,0
62573,33,2,1,0,0,0,1,0,0,0,0
62574,2,1,0,0,2,0,0,0,0,0,0
62575,1,1,0,0,0,0,0,0,1,0,0
62576,1,1,0,0,0,0,0,0,1,0,0
62577,1,1,0,0,1,0,0,0,0,0,0
62578,296,4,1,1,0,0,0,0,1,1,0
62579,5,2,0,0,0,0,0,1,1,0,0
62580,5,3,0,1,1,0,0,0,1,0,0
62581,1,1,0,0,1,0,0,0,0,0,0
62582,6,5,0,0,0,0,0,1,1,3,0
62583,1,1,0,0,0,0,0,0,1,0,0
62584,8,1,0,0,1,0,0,0,1,0,0
62585,72,1,1,0,0,0,0,0,0,0,0
62586,2,1,0,0,1,0,0,0,0,0,0
62587,9,2,1,0,0,0,1,0,0,0,0
62588,1,1,0,0,1,0,0,0,0,0,0
62589,2,1,0,0,0,0,0,0,2,0,0
62590,2,1,0,0,0,0,1,0,0,0,0
62591,1,1,0,0,0,0,0,0,1,0,0
62592,9,1,0,0,0,0,0,0,1,0,0
62593,1,1,0,0,1,0,0,0,0,0,0
62594,16,3,1,0,0,2,0,0,1,0,0
62595,71,3,0,1,1,0,0,0,1,0,0
62596,9,2,0,0,1,0,1,0,0,0,0
62597,102,8,1,0,0,7,0,0,1,0,0
62598,47,4,0,2,1,1,1,0,0,0,0
62599,5,1,0,0,0,0,1,0,0,0,0
62600,3,1,0,0,1,0,0,0,0,0,0
62601,115,1,1,0,0,0,0,0,0,0,0
62602,41,2,1,0,0,0,0,0,1,0,0
62603,18,3,1,1,0,0,0,0,1,0,0
62604,897,5,1,0,0,0,1,1,0,3,0
62605,73,6,1,2,0,3,0,0,0,0,0
62606,1,1,0,0,0,0,1,0,0,0,0
62607,1,1,0,0,0,0,0,0,1,0,0
62608,38,1,1,0,0,0,0,0,0,0,0
62609,2,1,0,0,1,0,0,0,0,0,0
62610,9,3,0,1,1,0,0,0,1,0,0
62611,31,2,1,0,0,1,0,0,1,0,1
62612,2,2,0,0,1,0,0,0,1,0,0
62613,1,1,0,0,1,0,0,0,0,0,0
62614,1,1,1,0,0,0,0,0,0,0,0
62615,5,2,0,0,1,0,1,0,0,0,0
62616,87,1,1,0,0,0,0,0,0,0,0
62617,65,3,0,0,2,4,0,0,2,0,0
62618,13,1,1,0,0,0,0,0,0,0,0
62619,1086,3,1,0,0,0,1,0,0,1,1
62620,6,1,0,0,1,0,0,0,0,0,0
62621,5,1,0,0,1,0,0,0,0,0,0
62622,27,1,1,0,0,0,1,0,0,0,0
62623,19,2,1,0,0,0,1,0,0,0,0
62624,899,4,1,1,0,2,1,0,0,1,0
62625,86,7,1,0,0,5,0,0,1,0,0
62626,1,1,0,0,1,0,0,0,0,0,0
62627,6,1,0,0,0,0,0,0,1,0,0
62628,23,2,1,0,0,0,0,0,1,0,0
62629,38,1,0,0,1,0,0,0,1,0,1
62630,1,1,0,0,1,0,0,0,0,0,0
62631,8,1,0,0,0,0,1,0,0,0,0
62632,2,2,1,0,0,1,0,0,0,0,0
62633,11,2,0,0,1,0,0,0,1,0,0
62634,1,1,0,0,0,0,0,0,1,0,0
62635,3,1,0,0,0,0,1,0,0,0,0
62636,4,3,0,1,1,1,0,0,0,0,0
62637,18,4,1,1,0,1,0,0,1,0,0
62638,8,1,1,0,0,0,1,0,0,0,0
62639,20,1,1,0,0,0,1,0,0,0,0
62640,9,1,0,0,0,0,0,0,1,0,0
62641,778,10,0,1,1,7,0,0,1,0,1
62642,6,2,1,0,0,0,1,0,0,0,0
62643,2,1,0,0,0,0,0,0,2,0,0
62644,1,1,0,0,1,0,0,0,0,0,0
62645,19,1,1,0,0,0,1,0,0,0,0
62646,2,1,1,0,0,0,0,0,0,0,0
62647,104,1,0,0,1,0,0,0,0,0,0
62648,35,6,0,0,1,0,1,0,0,4,0
62649,27,1,1,0,0,0,0,0,0,0,0
62650,7,2,0,1,1,0,0,0,0,0,0
62651,58,2,1,0,0,1,0,0,1,0,0
62652,42,3,1,0,0,0,1,0,0,2,0
62653,34,2,0,0,1,0,1,0,0,0,0
62654,248,7,1,1,0,5,0,0,0,0,0
62655,1768,48,1,1,0,24,1,1,0,25,1
62656,1,1,0,0,1,0,0,0,0,0,0
62657,185,2,1,1,0,0,1,0,0,0,0
62658,8,1,1,0,0,0,0,0,0,0,0
62659,597,2,0,0,1,1,0,0,0,0,0
62660,3,3,1,0,0,1,0,0,1,0,0
62661,314,16,0,0,1,15,0,0,1,0,1
62662,8,3,0,0,1,1,1,0,0,0,0
62663,3,1,0,0,0,0,0,0,1,0,0
62664,1,1,0,0,1,0,0,0,0,0,0
62665,1,1,0,0,1,0,0,0,0,0,0
62666,299,4,1,2,0,1,0,0,1,0,0
62667,4,1,0,0,1,0,0,0,0,0,0
62668,8,1,0,0,1,0,0,0,0,0,0
62669,26,3,0,0,0,0,0,0,1,2,0
62670,25,1,1,0,0,0,0,0,0,0,0
62671,5,1,0,0,1,0,0,0,1,0,0
62672,1,1,0,0,0,0,0,0,1,0,0
62673,598,47,1,2,0,42,0,0,1,1,0
62674,41,2,1,0,0,0,0,0,1,0,0
62675,13,2,0,0,1,0,1,0,0,0,0
62676,2,1,0,0,1,0,0,0,0,0,0
62677,2,1,0,0,0,0,1,0,0,0,0
62678,4,1,0,0,0,0,1,0,0,0,0
62679,1,1,0,0,1,0,0,0,0,0,0
62680,1,1,0,0,1,0,0,0,0,0,0
62681,1,1,0,0,1,0,0,0,0,0,0
62682,340,1,1,0,0,0,0,0,0,0,0
62683,4,1,1,0,0,0,0,0,0,0,0
62684,25,1,0,0,1,0,0,0,0,0,0
62685,27,1,0,0,1,0,0,0,0,0,0
62686,12,1,1,0,0,0,1,0,0,0,0
62687,1,1,1,0,0,0,0,0,0,0,0
62688,6,1,1,0,0,0,0,0,0,0,0
62689,3,2,0,0,1,0,0,0,1,0,0
62690,1,1,0,0,1,0,0,0,0,0,0
62691,77,2,1,0,0,0,0,1,1,0,0
62692,2,1,1,0,0,0,0,0,0,0,0
62693,4,1,0,0,1,0,0,0,0,0,0
62694,129,1,1,0,0,0,0,0,0,0,0
62695,11,3,0,0,1,0,1,0,0,1,1
62696,1,1,0,0,0,0,1,0,0,0,0
62697,4,1,0,0,2,0,0,0,0,0,0
62698,8,3,0,0,1,1,0,0,1,0,0
62699,85,2,0,1,1,0,1,0,0,0,0
62700,44,2,0,0,1,0,0,0,1,0,0
62701,4,2,0,0,0,0,0,1,1,0,0
62702,1,1,0,0,1,0,0,0,0,0,0
62703,1,1,0,0,1,0,0,0,0,0,0
62704,8,3,0,0,2,2,0,0,2,0,0
62705,3,2,1,0,0,0,0,0,1,0,0
62706,777,4,0,0,2,4,0,0,2,0,0
62707,5,1,0,0,0,0,1,0,0,0,0
62708,232,4,1,0,0,3,1,0,0,0,0
62709,1,1,0,0,1,0,0,0,0,0,0
62710,19,13,0,0,1,11,0,0,1,0,0
62711,5,4,1,0,0,0,0,0,1,2,0
62712,4,4,0,0,1,0,0,0,1,2,1
62713,9,2,1,0,0,0,0,0,1,0,0
62714,42,9,1,1,0,6,0,0,1,0,0
62715,123,7,0,0,2,12,0,0,0,0,0
62716,37,2,0,1,1,0,0,0,1,0,0
62717,1,1,0,0,1,0,0,0,0,0,0
62718,3,2,0,0,0,0,1,0,0,1,0
62719,5,2,0,0,1,0,0,0,1,1,0
62720,2,1,0,0,1,0,0,0,0,0,0
62721,1,1,0,0,1,0,0,0,0,0,0
62722,337,9,1,2,0,5,0,0,1,0,0
62723,1,1,0,0,1,0,0,0,0,0,0
62724,15,1,0,0,0,0,0,0,1,0,0
62725,21,1,1,0,0,0,1,0,0,0,0
62726,3,1,1,0,0,0,0,0,0,0,0
62727,53,11,1,3,0,7,0,0,0,0,0
62728,3,3,0,0,1,1,0,0,1,0,0
62729,1,1,0,0,0,0,0,0,1,0,0
62730,66,16,0,0,2,28,0,0,2,0,0
62731,6,2,0,0,1,0,1,0,0,0,0
62732,32,1,0,0,1,0,0,0,0,0,0
62733,51,1,0,0,1,0,0,0,1,0,0
62734,11,5,1,1,0,2,0,0,1,0,0
62735,4,1,1,0,0,0,0,0,0,0,0
62736,2,1,0,0,1,0,0,0,0,0,0
62737,3,1,0,0,0,0,0,0,1,0,0
62738,6,2,0,0,1,0,0,0,1,0,0
62739,14,7,0,0,1,0,1,1,0,4,1
62740,74,4,1,0,0,2,0,0,1,0,0
62741,2,1,0,0,1,0,0,0,0,0,0
62742,2,1,0,0,1,0,0,0,0,0,0
62743,1,1,0,0,1,0,0,0,0,0,0
62744,8,1,1,0,0,0,0,0,0,0,0
62745,1,1,0,0,1,0,0,0,0,0,0
62746,1,1,0,0,1,0,0,0,0,0,0
62747,234,29,0,0,1,0,1,3,0,24,1
62748,66,7,0,0,1,0,0,1,1,4,1
62749,4,1,0,0,1,0,0,0,1,0,0
62750,2,1,1,0,0,0,1,0,0,0,0
62751,3,1,1,0,0,0,0,0,0,0,0
62752,12,1,0,0,0,0,1,0,0,0,0
62753,3,1,1,0,0,0,0,0,0,0,0
62754,52,3,1,1,0,0,0,0,1,0,0
62755,6,3,0,0,1,1,0,0,1,0,0
62756,86,1,1,0,0,0,0,0,0,0,0
62757,7,3,0,0,1,0,1,0,0,2,0
62758,8,1,0,0,0,0,1,0,0,0,0
62759,72,5,1,3,0,1,1,0,0,0,0
62760,169,10,1,3,0,6,0,0,0,0,0
62761,3,2,0,0,1,1,0,0,0,0,0
62762,98,1,0,0,0,0,1,0,0,0,0
62763,4,2,0,0,1,1,0,0,1,0,0
62764,10,3,0,0,1,0,0,1,1,1,1
62765,7,2,1,0,0,1,1,0,0,0,0
62766,232,3,0,0,1,0,0,1,1,1,0
62767,3,1,0,0,0,0,1,0,0,0,0
62768,25,2,0,0,0,0,1,1,0,0,0
62769,2,1,1,0,0,0,1,0,0,0,0
62770,100,5,1,2,0,2,0,0,1,0,0
62771,51,3,0,0,1,0,1,0,0,1,0
62772,2,1,1,0,0,0,1,0,0,0,0
62773,1,1,1,0,0,0,0,0,0,0,0
62774,1,1,0,0,1,0,0,0,0,0,0
62775,331,12,0,0,0,0,1,3,0,8,0
62776,3,2,0,0,2,0,0,0,2,0,0
62777,9,2,1,0,0,0,1,0,0,0,0
62778,32,4,0,1,1,1,1,0,0,0,0
62779,21,3,0,0,1,2,0,0,1,0,0
62780,1,1,0,0,1,0,0,0,0,0,0
62781,2,1,0,0,1,0,0,0,0,0,0
62782,330,3,0,1,1,1,0,0,1,0,1
62783,33,2,0,0,1,0,1,0,0,0,0
62784,392,3,1,1,0,1,0,0,1,0,0
62785,1,1,0,0,1,0,0,0,0,0,0
62786,1,1,0,0,1,0,0,0,0,0,0
62787,24,1,0,0,1,0,0,0,1,0,0
62788,109,3,0,1,1,0,1,0,0,0,0
62789,8,5,1,0,0,3,0,0,1,0,0
62790,5,2,0,0,2,0,0,0,2,0,0
62791,1241,78,1,2,0,74,0,0,1,0,0
62792,3,2,0,0,1,0,0,0,1,0,0
62793,123,14,1,1,0,12,0,0,0,0,0
62794,9,2,0,0,1,0,1,0,0,0,0
62795,20,3,1,1,0,1,0,0,0,0,0
62796,14,1,0,0,0,0,1,0,0,0,0
62797,1,1,0,0,1,0,0,0,0,0,0
62798,2,1,0,0,1,0,0,0,0,0,0
62799,4,1,1,0,0,0,1,0,0,0,0
62800,1,1,0,0,1,0,0,0,0,0,0
62801,708,2,1,0,0,0,1,0,0,0,0
62802,1,1,0,0,1,0,0,0,0,0,0
62803,4,1,0,0,1,0,0,0,0,0,0
62804,9,1,0,0,0,0,0,0,1,0,0
62805,34,4,1,0,0,0,1,1,0,1,0
62806,26,3,1,1,0,0,1,0,0,0,0
62807,699,52,0,0,1,0,1,1,0,49,0
62808,27,10,0,2,1,6,0,0,1,0,0
62809,120,7,0,0,0,0,1,2,0,4,0
62810,55,1,0,0,1,0,0,0,0,0,0
62811,2,1,0,0,1,0,0,0,0,0,0
62812,4,2,1,0,0,1,0,0,0,0,0
62813,37,4,1,0,0,0,0,1,1,1,0
62814,59,4,0,0,2,0,0,0,2,6,0
62815,3,3,1,0,0,2,0,0,0,0,0
62816,27,8,1,0,0,6,0,0,1,0,0
62817,58,5,1,0,0,0,1,1,0,2,0
62818,1,1,0,0,1,0,0,0,0,0,0
62819,1,1,0,0,1,0,0,0,0,0,0
62820,167,5,1,0,0,3,1,0,0,1,0
62821,1,1,0,0,1,0,0,0,0,0,0
62822,23,3,0,0,1,1,0,0,1,1,0
62823,43,6,1,2,0,3,0,0,0,0,0
62824,5,1,0,0,1,0,0,0,0,0,0
62825,2,2,1,0,0,1,0,0,0,0,0
62826,27,2,1,0,0,0,0,0,1,0,0
62827,1,1,0,0,1,0,0,0,0,0,0
62828,4,3,0,0,2,2,0,0,2,0,0
62829,131,16,0,1,1,13,1,0,0,0,0
62830,139,6,0,0,1,0,0,1,1,3,0
62831,311,11,0,0,1,0,1,2,0,8,1
62832,3,1,0,0,1,0,0,0,0,0,0
62833,37,2,1,0,0,0,0,0,1,0,0
62834,78,2,1,0,0,1,0,0,1,0,0
62835,188,16,0,0,1,15,0,0,1,0,0
62836,10,5,0,0,0,0,0,2,1,2,0
62837,7,1,0,0,1,0,0,0,0,0,0
62838,10,3,0,0,1,1,0,0,1,0,0
62839,28,19,1,3,0,15,0,0,0,0,0
62840,60,2,1,0,0,0,0,0,1,0,0
62841,2,1,0,0,2,0,0,0,0,0,0
62842,24,8,0,0,2,12,0,0,2,0,0
62843,6,5,1,1,0,2,0,0,1,0,0
62844,92,32,1,8,0,21,1,0,0,1,0
62845,11,2,0,0,1,0,0,0,1,0,0
62846,2,1,0,0,1,0,0,0,0,0,0
62847,1,1,1,0,0,0,0,0,0,0,0
62848,1597,1,0,0,1,0,0,0,1,0,1
62849,13,5,0,1,1,2,0,0,1,0,0
62850,25,3,0,0,1,1,1,0,0,0,1
62851,219,1,0,0,0,0,0,0,2,0,0
62852,4,1,0,0,0,0,0,0,1,0,0
62853,22,2,1,0,0,1,1,0,0,0,1
62854,1,1,0,0,1,0,0,0,0,0,0
62855,75,3,1,2,0,0,0,0,0,0,0
62856,4,1,0,0,2,0,0,0,0,0,0
62857,1,1,0,0,1,0,0,0,0,0,0
62858,4,1,1,0,0,0,0,0,0,0,0
62859,3,1,0,0,0,0,0,0,1,0,0
62860,2,1,0,0,2,0,0,0,0,0,0
62861,3,1,1,0,0,0,1,0,0,0,0
62862,18,3,1,1,0,1,1,0,0,0,1
62863,329,8,0,0,0,0,1,3,0,4,0
62864,25,3,1,0,0,0,1,1,0,0,0
62865,1,1,0,0,1,0,0,0,0,0,0
62866,27,30,0,0,0,0,0,4,1,25,0
62867,4,1,1,0,0,0,0,0,0,0,0
62868,39,2,1,1,0,0,0,0,0,0,0
