,t_ch,t_dev,l_core_and_top,l_core_and_occ,l_peripheral_and_top,l_peripheral_and_occ,r_core_and_top,r_core_and_occ,r_peripheral_and_top,r_peripheral_and_occ,has_conflict
73378,43,2,1,0,0,0,0,0,1,0,1
73379,32,1,0,0,1,0,0,0,1,0,1
73380,160,4,0,1,1,2,0,0,1,0,1
73381,4,1,0,0,1,0,0,0,1,0,1
73382,122,28,0,0,1,0,1,6,0,20,1
73383,391,61,1,0,0,2,1,5,0,50,1
73384,57,4,0,0,0,0,0,1,1,1,1
73385,61,53,1,19,0,31,0,0,0,0,1
73386,12,2,0,0,1,0,1,0,0,0,1
73387,12,6,0,0,1,0,0,0,1,4,1
73388,196,1,0,0,0,0,0,0,1,0,1
73389,150,24,0,1,1,0,1,3,0,17,1
73390,44,1,0,0,0,0,0,0,0,0,1
73391,2,3,0,0,1,0,0,0,1,1,1
73392,193,17,0,0,0,0,1,2,0,12,1
73393,55,6,0,0,0,0,0,0,0,4,1
73394,717,10,1,0,0,5,1,1,0,4,1
73395,236,3,1,0,0,0,0,1,0,0,1
73396,106,4,0,1,1,0,0,1,1,0,1
73397,4931,121,0,0,1,0,0,2,1,116,1
73398,8,6,0,0,1,0,0,0,1,4,1
73399,1610,2,0,0,1,0,0,0,1,1,1
73400,2512,11,0,0,0,9,0,0,1,0,1
73401,94,56,0,0,1,0,1,10,0,43,1
73402,844,8,1,1,0,1,0,0,1,3,1
73403,42,2,1,0,0,0,1,0,0,0,1
73404,893,7,0,0,0,5,0,0,1,0,1
73405,20,2,1,0,0,0,0,0,1,0,1
73406,748,7,0,0,0,0,1,0,0,6,1
73407,48,4,1,0,0,2,0,0,1,0,1
73408,42,2,1,0,0,0,0,0,0,0,1
73409,591,7,0,0,0,0,1,0,0,5,1
73410,257,7,1,0,0,6,0,0,0,0,1
73411,158,3,0,0,0,0,0,0,0,1,1
73412,319,3,1,0,0,1,1,0,0,0,1
73413,478,20,0,0,0,0,1,0,0,18,1
73414,28,7,0,0,0,5,0,0,1,0,1
73415,909,27,0,0,0,5,0,1,0,23,1
73416,89,11,0,0,1,0,1,0,0,7,1
73417,143,7,0,0,1,0,1,1,0,4,1
73418,234,5,1,0,0,4,0,0,1,0,1
73419,196,7,0,0,0,1,0,1,0,3,1
73420,193,71,0,0,1,0,0,0,0,69,1
73421,3226,32,0,0,1,1,0,4,1,24,1
73422,568,40,0,0,1,0,0,1,0,36,1
73423,128,2,0,0,0,0,0,0,0,0,1
73424,437,12,0,2,1,5,0,0,1,3,1
73425,403,3,0,0,0,1,0,0,0,1,1
73426,26,2,1,0,0,0,0,0,1,0,1
73427,18,11,0,0,0,0,0,0,0,9,1
73428,1320,4,0,0,1,0,0,0,0,2,1
73429,112,1,1,0,0,0,0,0,0,0,1
73430,335,2,0,0,1,0,0,0,0,0,1
73431,21,2,0,0,1,0,1,0,0,0,1
73432,34,5,0,0,1,0,0,0,1,3,1
73433,113,18,0,0,0,0,0,3,0,13,1
73434,1,1,0,0,1,0,0,0,1,0,1
73435,31,22,0,0,1,0,0,1,1,18,1
73436,13,6,0,0,1,0,1,1,0,3,1
73437,340,6,0,0,0,0,1,0,0,4,1
73438,10,2,1,0,0,1,1,0,0,0,1
73439,18,2,1,0,0,0,0,0,1,0,1
73440,6299,288,1,2,0,95,0,3,0,218,1
73441,1446,3,0,0,0,0,0,0,0,0,1
73442,248,9,1,1,0,6,0,0,1,0,1
73443,40,1,0,0,1,0,0,0,1,0,1
73444,11,3,0,0,0,0,1,0,0,1,1
73445,112,1,1,0,0,0,0,0,0,0,1
73446,190,36,0,0,0,0,1,0,0,33,1
73447,86,2,1,0,0,0,0,0,1,0,1
73448,622,11,0,0,1,0,1,1,0,9,1
73449,109,2,1,0,0,0,1,0,0,0,1
73450,74,7,0,0,1,0,1,0,0,6,1
73451,21,1,1,0,0,0,1,0,0,0,1
73452,35,2,1,0,0,0,1,0,0,0,1
73453,67,6,0,0,1,0,0,0,0,4,1
73454,18,1,0,0,1,0,0,0,1,0,1
73455,261,14,0,0,0,0,1,0,0,12,1
73456,520,39,0,0,0,5,0,2,0,32,1
73457,1296,3,0,0,0,1,1,0,0,0,1
73458,221,3,0,1,0,0,1,0,0,0,1
73459,124,3,0,0,0,0,1,0,0,1,1
73460,646,29,0,0,0,1,1,7,0,19,1
73461,15,2,0,0,1,0,1,0,0,0,1
73462,28,1,0,0,1,0,0,0,1,0,1
73463,7,3,0,0,1,0,0,0,1,1,1
73464,5,6,0,0,1,0,0,0,1,4,1
73465,246,13,0,0,0,12,0,0,0,0,1
73466,83,2,1,0,0,0,0,0,1,0,1
73467,22,2,1,0,0,0,1,0,0,0,1
73468,137,7,0,0,0,0,0,1,0,4,1
73469,115,18,0,0,0,0,1,1,0,15,1
73470,1,1,1,0,0,0,1,0,0,0,1
73471,120,6,0,0,0,0,0,2,0,2,1
73472,35,2,1,0,0,0,1,0,0,0,1
73473,778,10,0,1,0,8,0,0,0,1,1
73474,272,36,1,0,0,5,1,3,0,26,1
73475,35,1,1,0,0,0,1,0,0,0,1
73476,13,2,0,0,1,0,0,0,1,0,1
73477,19,9,0,0,1,0,0,0,1,7,1
73478,31,8,0,0,1,0,0,0,1,6,1
73479,2793,3,0,0,0,0,1,0,0,1,1
73480,3535,37,0,0,0,0,0,3,0,33,1
73481,198,2,1,0,0,1,1,0,0,0,1
73482,67,1,1,0,0,0,1,0,0,0,1
73483,216,2,1,0,0,0,1,0,0,0,1
73484,260,13,1,0,0,1,0,1,0,8,1
73485,1156,7,0,1,1,5,0,0,1,0,1
73486,504,13,0,0,1,0,0,0,0,16,1
73487,29,2,0,0,1,0,1,0,0,0,1
73488,89,22,0,0,0,20,0,0,1,0,1
73489,58,2,1,0,0,0,0,0,0,0,1
73490,104,23,0,0,1,0,0,6,0,15,1
73491,145,11,0,0,1,0,0,0,1,9,1
73492,48,3,1,0,0,0,0,0,0,2,1
73493,419,12,0,0,0,0,1,2,0,8,1
73494,599,4,0,0,0,0,1,0,0,2,1
73495,748,5,1,0,0,2,0,0,0,1,1
73496,384,3,0,0,1,0,0,0,0,0,1
73497,18,2,1,0,0,0,0,0,1,0,1
73498,45,2,1,0,0,0,0,0,1,0,1
73499,2773,5,0,0,0,0,1,0,0,2,1
73500,521,11,0,0,0,6,0,1,0,3,1
73501,471,41,0,0,0,0,1,4,0,34,1
73502,69,2,0,0,1,0,1,0,0,0,1
73503,64,8,0,0,0,0,1,0,0,6,1
73504,4,1,0,0,1,0,0,0,1,0,1
73505,23,6,0,0,1,0,0,0,0,3,1
73506,114,1,0,0,0,0,0,0,0,0,1
73507,648,1,0,0,0,0,0,0,0,0,1
73508,748,44,1,2,0,37,0,0,0,7,1
73509,22,2,1,0,0,0,1,0,0,0,1
73510,684,4,0,0,1,0,0,0,1,2,1
73511,620,13,0,0,0,0,1,1,0,10,1
73512,22,2,1,0,0,0,1,0,0,0,1
73513,13,1,0,0,1,0,0,0,1,0,1
73514,1566,12,0,0,0,5,0,0,1,5,1
73515,146,5,1,2,0,2,1,0,0,0,1
73516,16,1,1,0,0,0,1,0,0,0,1
73517,98,2,1,0,0,0,0,0,0,0,1
73518,19,9,0,0,1,0,0,0,1,7,1
73519,91,1,1,0,0,0,1,0,0,0,1
73520,4,1,0,0,1,0,0,0,1,0,1
73521,593,2,1,1,0,0,1,0,0,0,1
73522,31,6,0,0,1,0,0,0,0,4,1
73523,84,2,1,0,0,0,0,0,1,0,1
73524,221,3,1,0,0,0,1,0,0,0,1
73525,492,1,1,0,0,0,1,0,0,0,1
73526,29,3,0,0,0,1,0,0,1,0,1
73527,78,4,0,1,0,0,0,0,1,0,1
73528,19,2,1,0,0,0,0,0,1,0,1
73529,304,1,1,0,0,0,1,0,0,0,1
73530,20,9,0,0,1,0,0,0,0,6,1
73531,539,9,0,0,1,0,1,0,0,7,1
73532,1289,8,1,0,0,2,1,0,0,4,1
73533,16,10,0,0,1,0,0,0,1,8,1
73534,533,10,0,1,0,8,0,0,0,0,1
73535,63,1,0,0,0,0,1,0,0,0,1
73536,178,6,0,0,1,0,1,0,0,4,1
73537,246,9,0,1,1,10,0,0,1,0,1
73538,1559,9,0,0,1,0,0,0,1,8,1
73539,52,1,0,0,1,0,0,0,1,0,1
73540,21,2,0,0,1,0,1,0,0,0,1
73541,42,2,0,0,1,1,0,0,1,0,1
73542,18,2,1,0,0,0,1,0,0,0,1
73543,45,2,1,1,0,0,1,0,0,0,1
73544,141,2,1,0,0,0,0,0,0,0,1
73545,297,3,1,0,0,1,1,0,0,0,1
73546,44,1,0,0,1,0,0,0,1,0,1
73547,36,16,0,0,1,1,0,3,1,10,1
73548,4,5,0,0,1,0,0,0,0,3,1
73549,395,2,0,0,1,0,1,0,0,0,1
73550,93,2,0,0,1,0,1,0,0,0,1
73551,39,1,1,0,0,0,1,0,0,0,1
73552,6,3,0,0,1,0,0,0,1,1,1
73553,3216,30,0,0,1,0,0,4,1,24,1
73554,4429,9,0,2,1,6,1,0,0,0,1
73555,548,2,0,0,0,0,0,0,1,0,1
73556,770,70,1,3,0,23,1,2,0,47,1
73557,651,8,0,1,0,5,0,0,0,0,1
73558,36,11,0,0,0,0,1,1,0,8,1
73559,665,3,0,0,0,0,0,0,1,1,1
73560,431,5,0,0,1,0,0,1,0,2,1
73561,1070,3,0,0,0,1,1,0,0,0,1
73562,21,1,1,0,0,0,1,0,0,0,1
73563,390,2,1,0,0,0,1,1,0,0,1
73564,8202,12,0,0,0,7,0,0,1,3,1
73565,242,2,0,0,0,0,1,0,0,0,1
73566,1,2,0,0,0,0,1,0,0,0,1
73567,59,4,0,0,0,0,1,0,0,2,1
73568,7,1,1,0,0,0,1,0,0,0,1
73569,117,1,0,0,0,0,1,0,0,0,1
73570,212,5,1,0,0,4,0,0,0,0,1
73571,26,2,1,0,0,0,0,0,0,0,1
73572,397,6,0,0,1,0,1,1,0,2,1
73573,40,5,0,0,0,0,0,1,0,2,1
73574,138,4,1,0,0,0,1,0,0,2,1
73575,148,3,1,0,0,2,0,0,1,0,1
73576,414,3,1,0,0,0,1,0,0,0,1
73577,228,14,0,0,1,0,0,1,0,11,1
73578,1808,22,0,0,0,0,0,2,0,18,1
73579,146,11,1,0,0,7,0,0,1,1,1
73580,45,3,1,0,0,0,1,0,0,0,1
73581,28,2,1,0,0,0,1,0,0,0,1
73582,12,1,1,0,0,0,1,0,0,0,1
73583,40,7,0,0,1,0,0,1,0,4,1
73584,51,1,1,0,0,0,1,0,0,0,1
73585,432,6,0,0,1,0,0,2,0,3,1
73586,751,7,0,0,0,0,0,1,1,3,1
73587,35,2,0,0,1,0,1,0,0,0,1
73588,7,6,0,0,1,0,0,0,0,4,1
73589,28,2,0,0,1,0,0,0,1,0,1
73590,51,1,1,0,0,0,1,0,0,0,1
73591,504,10,0,0,1,0,0,0,1,19,1
73592,4537,38,0,2,0,13,1,1,0,22,1
73593,350,8,0,0,0,0,0,2,1,3,1
73594,177,19,0,1,0,15,0,0,0,1,1
73595,642,29,0,0,0,0,0,1,0,26,1
73596,149,5,1,0,0,3,1,0,0,0,1
73597,6,3,0,0,1,0,0,0,1,1,1
73598,27,1,1,0,0,0,1,0,0,0,1
73599,39,3,0,0,1,0,0,0,0,1,1
73600,4785,52,0,0,1,0,0,1,0,49,1
73601,22,4,0,0,1,0,0,0,1,2,1
73602,18,1,1,0,0,0,1,0,0,0,1
73603,258,9,0,0,0,0,1,0,0,7,1
73604,562,6,0,0,0,4,0,0,1,0,1
73605,300,7,0,0,0,0,1,0,0,4,1
73606,18,4,1,0,0,2,0,0,0,0,1
73607,28,20,0,0,1,0,0,0,1,18,1
73608,74,4,0,0,0,0,0,0,0,3,1
73609,3860,71,0,2,0,65,0,0,1,1,1
73610,146,1,1,0,0,0,1,0,0,0,1
73611,189,7,0,0,1,0,1,0,0,5,1
73612,502,9,0,0,0,0,1,0,0,7,1
73613,72,7,0,0,1,0,1,0,0,9,1
73614,5,1,0,0,1,0,0,0,1,0,1
73615,3202,39,0,0,1,0,0,1,0,36,1
73616,26,1,0,0,0,0,0,0,1,0,1
73617,119,2,0,0,0,0,0,0,1,0,1
73618,217,36,0,0,0,0,1,2,0,31,1
73619,13,1,0,0,1,0,0,0,1,0,1
73620,946,10,0,0,0,1,0,0,1,7,1
73621,52,1,1,0,0,0,1,0,0,0,1
73622,4849,18,0,1,1,3,0,0,0,12,1
73623,75,2,1,0,0,0,0,0,0,0,1
73624,40,1,1,0,0,0,0,0,0,0,1
73625,43,1,1,0,0,0,1,0,0,0,1
73626,2493,98,0,0,0,0,1,3,0,93,1
73627,100,2,1,0,0,0,0,0,0,0,1
73628,19,14,0,0,1,0,0,0,0,11,1
73629,237,13,1,0,0,0,1,3,0,9,1
73630,277,5,0,1,0,3,0,0,0,0,1
73631,7,2,0,0,1,0,1,0,0,0,1
73632,5,6,0,0,1,0,0,0,1,4,1
73633,443,65,0,0,1,0,0,5,0,57,1
73634,2991,16,1,0,0,15,0,0,0,0,1
73635,2794,2,0,0,0,1,0,0,0,0,1
73636,8,1,1,0,0,0,1,0,0,0,1
73637,115,1,1,0,0,0,1,0,0,0,1
73638,8,1,0,0,1,0,0,0,1,0,1
73639,399,2,0,0,0,0,1,0,0,0,1
73640,1431,8,0,0,0,2,0,0,1,6,1
73641,9,1,1,0,0,0,1,0,0,0,1
73642,418,2,1,0,0,0,1,0,0,0,1
73643,134,1,1,0,0,0,0,0,0,0,1
73644,147,6,1,1,0,2,0,0,0,0,1
73645,132,3,0,0,0,0,0,0,0,0,1
73646,57,1,1,0,0,0,1,0,0,0,1
73647,438,10,0,0,1,2,0,0,0,5,1
73648,325,2,1,0,0,0,1,0,0,0,1
73649,749,8,0,0,1,0,1,0,0,7,1
73650,17,2,1,0,0,0,0,0,1,0,1
73651,266,2,1,0,0,0,0,0,0,0,1
73652,28,2,1,0,0,0,0,0,0,0,1
73653,310,10,0,0,1,0,1,1,0,7,1
73654,205,3,0,0,0,0,1,0,0,1,1
73655,72,2,1,0,0,0,0,0,0,0,1
73656,41,1,0,0,1,0,0,0,1,0,1
73657,233,4,0,0,0,1,0,0,1,0,1
73658,20,10,0,0,1,0,0,0,0,8,1
73659,67,2,1,0,0,1,1,0,0,0,1
73660,99,2,1,0,0,0,0,0,1,0,1
73661,155,1,1,0,0,0,1,0,0,0,1
73662,83,1,1,0,0,0,1,0,0,0,1
73663,51,2,0,0,1,0,0,0,1,0,1
73664,22,2,0,0,1,0,0,0,1,0,1
73665,11,2,0,0,1,0,1,0,0,0,1
73666,4,1,0,0,1,0,0,0,1,0,1
73667,126,17,0,0,0,0,0,1,0,14,1
73668,34,4,0,0,1,0,0,0,0,3,1
73669,613,5,0,0,1,0,1,0,0,2,1
73670,92,6,0,0,0,0,1,0,0,5,1
73671,9,2,1,0,0,0,1,0,0,0,1
73672,13,6,0,0,1,0,1,1,0,3,1
73673,64,15,0,2,0,11,0,0,1,0,1
73674,84,1,0,0,0,0,1,0,0,0,1
73675,128,2,0,0,1,0,0,0,0,0,1
73676,541,6,0,0,1,3,0,0,0,1,1
73677,1447,6,0,0,0,3,0,0,0,0,1
73678,1433,7,0,0,0,2,0,0,1,5,1
73679,52,1,1,0,0,0,1,0,0,0,1
73680,395,64,1,0,0,4,1,5,0,53,1
73681,5,1,0,0,1,0,0,0,1,0,1
73682,8,2,1,0,0,0,0,0,1,0,1
73683,432,6,0,0,1,0,0,2,1,2,1
73684,1059,7,1,0,0,0,1,0,0,4,1
73685,155,1,1,0,0,0,1,0,0,0,1
73686,45,2,1,0,0,0,0,0,1,0,1
73687,148,10,0,0,0,0,1,0,0,8,1
73688,64,2,1,0,0,0,1,0,0,1,1
73689,192,11,0,1,0,9,0,0,1,0,1
73690,18917,55,1,0,0,0,1,2,0,51,1
73691,60,1,1,0,0,0,1,0,0,0,1
73692,216,5,0,0,0,4,0,0,1,0,1
73693,624,12,0,0,0,0,1,2,0,9,1
73694,136,12,0,0,0,0,1,1,0,8,1
73695,1533,3,0,0,0,0,0,1,0,0,1
73696,128,3,0,0,0,0,1,0,0,1,1
73697,653,4,0,1,0,1,1,0,0,0,1
73698,12,6,0,0,0,0,1,1,0,3,1
73699,20,10,0,0,1,0,0,0,0,8,1
73700,40,2,0,0,1,0,0,0,0,0,1
73701,80,8,1,0,0,0,0,1,1,5,1
73702,32,2,1,0,0,0,1,0,0,0,1
73703,1142,5,0,0,1,0,1,0,0,4,1
73704,3901,82,1,3,0,77,0,0,0,0,1
73705,61,2,1,0,0,0,0,0,1,0,1
73706,5,3,0,0,0,1,0,0,1,0,1
73707,456,5,0,1,0,1,0,0,0,0,1
73708,48,2,1,0,0,1,0,0,0,0,1
73709,1579,52,0,0,1,0,1,6,0,44,1
73710,585,1,0,0,0,0,0,0,0,0,1
73711,2518,17,1,0,0,0,1,1,0,14,1
73712,74,2,0,0,1,0,1,0,0,0,1
73713,1226,23,0,0,1,0,1,2,0,19,1
73714,325,6,0,0,0,0,1,0,0,4,1
73715,50,2,1,0,0,0,0,0,1,0,1
73716,52,3,1,0,0,1,0,0,1,0,1
73717,61,12,0,0,1,0,0,1,1,9,1
73718,1150,3,0,0,0,1,0,0,1,0,1
73719,236,15,0,0,0,0,0,3,0,10,1
73720,1391,10,0,0,0,3,0,1,0,5,1
73721,147,2,1,0,0,0,0,0,1,0,1
73722,1097,7,0,0,0,0,1,1,0,3,1
73723,16,1,1,0,0,0,1,0,0,0,1
73724,59,4,0,0,1,0,1,0,0,2,1
73725,22,1,0,0,1,0,0,0,1,0,1
73726,3219,48,0,0,1,0,0,3,0,42,1
73727,8,1,0,0,1,0,0,0,1,0,1
73728,32,46,1,13,0,30,0,0,1,0,1
73729,1755,15,0,0,1,0,1,3,0,10,1
73730,18,5,1,0,0,3,0,0,1,0,1
73731,361,4,0,0,0,0,0,0,0,1,1
73732,1077,6,1,0,0,4,0,0,0,0,1
73733,8,2,1,0,0,0,1,0,0,1,1
73734,20,4,0,1,1,1,1,0,0,0,1
73735,30,1,0,0,0,0,0,0,1,0,1
73736,99,2,0,0,1,0,0,0,0,0,1
73737,496,1,1,0,0,0,1,0,0,0,1
73738,87,10,0,0,1,0,1,1,0,7,1
73739,78,4,0,1,0,0,0,0,1,0,1
73740,52,1,1,0,0,0,1,0,0,0,1
73741,65,3,0,0,1,0,1,0,0,1,1
73742,44,5,0,0,1,0,1,0,0,3,1
73743,105,6,1,0,0,3,0,0,0,0,1
73744,28,13,0,0,1,0,0,1,0,10,1
73745,3942,77,0,3,0,72,0,0,0,0,1
73746,24,8,0,0,1,0,0,1,1,4,1
73747,37,1,1,0,0,0,1,0,0,0,1
73748,186,43,0,0,0,0,0,2,0,39,1
73749,42,6,0,0,1,0,1,1,0,3,1
73750,8,3,0,0,1,0,0,0,1,0,1
73751,414,3,1,0,0,0,1,0,0,0,1
73752,585,3,1,0,0,0,0,0,0,1,1
73753,932,54,0,0,1,0,0,0,0,52,1
73754,23,1,0,0,1,0,0,0,1,0,1
73755,75,2,1,0,0,0,0,0,0,0,1
73756,230,12,0,0,0,0,0,0,0,10,1
73757,148,18,0,0,1,0,1,2,0,14,1
73758,42,2,1,0,0,1,1,0,0,0,1
73759,182,1,1,0,0,0,1,0,0,0,1
73760,100,2,1,0,0,0,0,0,0,0,1
73761,76,4,0,0,0,1,0,0,1,0,1
73762,1708,2,0,0,0,0,1,0,0,1,1
73763,3,4,0,0,1,0,0,0,1,2,1
73764,288,2,1,0,0,0,0,0,0,0,1
73765,45,3,1,0,0,0,1,0,0,0,1
73766,259,10,0,0,0,0,1,1,0,7,1
73767,371,10,1,0,0,0,0,1,0,6,1
73768,1708,20,0,1,0,8,0,1,0,8,1
73769,57,7,1,0,0,0,0,1,1,3,1
73770,622,4,0,0,1,1,0,0,0,2,1
73771,146,1,1,0,0,0,1,0,0,0,1
73772,147,6,1,1,0,2,0,0,0,0,1
73773,142,3,1,0,0,1,0,0,0,0,1
73774,216,19,0,0,1,0,1,3,0,14,1
73775,260,34,0,0,0,1,1,3,0,27,1
73776,10,2,0,0,1,0,0,0,1,0,1
73777,79,2,0,0,1,0,1,0,0,0,1
73778,35,3,0,0,1,0,1,0,0,1,1
73779,6,3,0,0,1,0,0,0,1,0,1
73780,1278,9,1,1,0,3,0,0,0,4,1
73781,46,2,0,0,1,0,1,0,0,0,1
73782,559,10,0,0,1,2,0,1,1,4,1
73783,1340,14,1,1,0,10,0,0,0,0,1
73784,58,2,0,1,1,0,0,0,0,0,1
73785,672,6,1,0,0,0,1,0,0,4,1
73786,460,1,1,0,0,0,0,0,0,0,1
73787,79,6,0,0,1,0,0,0,1,5,1
73788,158,3,0,0,0,0,0,0,0,1,1
73789,466,7,0,0,0,2,1,1,0,2,1
73790,875,18,0,0,0,3,1,0,0,15,1
73791,337,7,0,0,0,0,1,2,0,3,1
73792,445,20,1,1,0,16,0,0,1,0,1
73793,37,1,1,0,0,0,1,0,0,0,1
73794,181,32,0,0,0,0,0,1,0,28,1
73795,126,1,1,0,0,0,1,0,0,0,1
73796,20,2,1,0,0,0,0,0,1,0,1
73797,820,13,0,0,0,0,0,0,0,10,1
73798,12,1,1,0,0,0,1,0,0,0,1
73799,460,1,1,0,0,0,0,0,0,0,1
73800,2137,6,0,0,1,0,0,0,0,3,1
73801,446,2,1,0,0,0,0,0,1,0,1
73802,95,7,0,3,0,3,0,0,1,0,1
73803,120,7,1,0,0,1,0,3,1,2,1
73804,115,1,1,0,0,0,1,0,0,0,1
73805,309,22,0,0,1,0,0,0,0,21,1
73806,291,9,0,0,1,0,1,1,0,6,1
73807,456,4,0,1,0,0,0,0,0,0,1
73808,1205,24,0,2,0,20,0,0,0,2,1
73809,244,3,0,0,0,0,1,0,0,1,1
73810,1,2,0,0,1,0,0,0,0,0,1
73811,1399,3,0,0,0,1,0,0,1,0,1
73812,1801,40,0,1,0,31,0,0,1,13,1
73813,8440,27,0,1,0,20,0,0,1,5,1
73814,18,2,0,0,1,0,1,0,0,0,1
73815,155,9,0,0,1,0,1,0,0,7,1
73816,4507,26,1,0,0,0,1,1,0,24,1
73817,17,2,0,0,1,0,1,0,0,0,1
73818,1089,9,0,1,1,3,1,1,0,3,1
73819,1218,18,0,0,0,0,1,1,0,16,1
73820,34,3,0,0,1,0,1,0,0,2,1
73821,49,7,0,0,1,0,0,1,0,4,1
73822,1702,5,0,0,0,3,0,0,0,0,1
73823,48,6,0,0,0,0,0,0,0,4,1
73824,223,28,0,0,0,0,1,6,0,20,1
73825,45,2,1,0,0,0,0,0,1,0,1
73826,197,1,1,0,0,0,1,0,0,0,1
73827,660,8,1,0,0,4,1,0,0,1,1
73828,29,1,0,0,1,0,0,0,1,0,1
73829,101,3,0,0,1,1,1,0,0,0,1
73830,32,1,1,0,0,0,1,0,0,0,1
73831,424,1,1,0,0,0,1,0,0,0,1
73832,65,1,1,0,0,0,1,0,0,0,1
73833,1012,7,0,0,0,0,0,2,0,3,1
73834,59,4,0,0,0,0,1,0,0,2,1
73835,1244,108,1,6,0,100,0,0,1,0,1
73836,133,6,0,0,1,5,0,0,1,0,1
73837,51,1,1,0,0,0,1,0,0,0,1
73838,47,2,0,0,1,0,1,0,0,0,1
73839,58,2,1,0,0,0,1,0,0,0,1
73840,145,2,1,0,0,0,1,0,0,0,1
73841,143,6,1,2,0,3,1,0,0,0,1
73842,59,4,0,0,1,4,0,0,1,0,1
73843,648,3,1,0,0,2,0,0,1,0,1
73844,76,4,0,0,0,1,0,0,1,0,1
73845,81,12,0,0,0,0,1,0,0,9,1
73846,276,8,0,0,1,1,0,0,0,5,1
73847,262,2,1,0,0,1,1,0,0,0,1
73848,318,13,0,1,0,10,0,0,0,0,1
73849,67,2,1,0,0,1,1,0,0,0,1
73850,746,4,0,0,0,0,1,1,0,2,1
73851,126,1,1,0,0,0,1,0,0,0,1
73852,105,24,0,0,1,0,0,6,0,16,1
73853,815,44,1,2,0,40,0,0,1,0,1
73854,43,13,0,0,0,0,0,0,0,11,1
73855,386,2,0,0,1,0,0,0,1,1,1
73856,36,3,0,0,1,1,0,0,0,0,1
73857,46,4,1,1,0,1,0,0,1,0,1
73858,198,1,1,0,0,0,1,0,0,0,1
73859,57,1,0,0,1,0,0,0,1,0,1
73860,15,2,0,0,1,0,1,0,0,0,1
73861,12,6,0,0,0,0,1,0,0,4,1
73862,2793,9,0,0,0,0,0,2,0,5,1
73863,25,3,1,0,0,1,0,0,0,0,1
73864,23,2,0,0,1,0,0,0,1,1,1
73865,11,1,1,0,0,0,1,0,0,0,1
73866,55,2,1,0,0,1,1,0,0,0,1
73867,138,7,0,1,1,4,0,0,1,0,1
73868,71,2,0,0,1,0,0,0,0,0,1
73869,67,1,0,0,2,0,0,0,2,0,1
73870,1447,7,0,0,0,4,0,0,0,0,1
73871,16,3,0,0,1,0,1,0,0,1,1
73872,3,1,1,0,0,0,1,0,0,0,1
73873,1949,16,0,0,1,0,0,0,0,14,1
73874,18,3,0,0,0,0,1,0,0,1,1
73875,184,8,0,0,1,0,1,1,0,5,1
73876,12,6,0,0,1,0,0,0,1,4,1
73877,8,1,0,0,1,0,0,0,1,0,1
73878,892,8,0,1,1,5,0,0,1,0,1
73879,58,2,1,0,0,0,1,0,0,0,1
73880,34,3,0,1,1,1,0,0,1,0,1
73881,53,1,1,0,0,0,1,0,0,0,1
73882,295,7,1,1,0,5,1,0,0,0,1
73883,44,12,0,0,1,0,1,0,0,10,1
73884,42,2,1,0,0,0,1,0,0,0,1
73885,31,2,0,0,1,0,1,0,0,0,1
73886,20,3,0,1,0,1,1,0,0,0,1
73887,118,7,0,0,0,1,0,1,0,4,1
73888,70,2,1,0,0,0,0,0,1,0,1
73889,17,2,1,0,0,0,0,0,1,0,1
73890,7190,13,0,1,0,7,1,1,0,5,1
73891,50,1,0,0,0,0,1,0,0,0,1
73892,279,7,0,0,0,0,1,1,0,5,1
73893,91,1,1,0,0,0,1,0,0,0,1
73894,70,2,1,0,0,0,0,0,1,0,1
73895,887,16,0,0,0,0,0,2,0,11,1
73896,29,5,0,0,0,0,0,0,0,3,1
73897,32,10,0,0,1,0,0,0,0,8,1
73898,672,5,0,0,0,0,1,0,0,3,1
73899,44,1,1,0,0,0,1,0,0,0,1
73900,76,4,0,0,1,2,0,0,0,0,1
73901,337,5,0,0,1,0,1,0,0,3,1
73902,260,6,0,0,1,0,1,0,0,3,1
73903,30,39,1,13,0,24,0,0,1,0,1
73904,26,2,0,0,1,0,1,0,0,0,1
73905,1449,3,0,0,0,2,0,0,1,0,1
73906,1079,7,1,0,0,5,0,0,0,0,1
73907,210,4,1,0,0,2,0,0,0,0,1
73908,60,1,0,0,0,0,0,0,0,0,1
73909,5,3,0,0,1,1,0,0,1,0,1
73910,1393,11,0,0,1,0,0,1,0,7,1
73911,90,3,0,0,1,0,0,1,1,0,1
73912,23,2,0,0,1,0,1,0,0,0,1
73913,135,1,1,0,0,0,1,0,0,0,1
73914,5,6,0,0,1,0,0,0,1,4,1
73915,134,1,1,0,0,0,1,0,0,0,1
73916,13,6,0,0,1,0,1,1,0,3,1
73917,2290,47,0,0,1,0,0,7,1,38,1
73918,1238,7,0,0,1,0,1,1,0,4,1
73919,329,16,0,0,1,0,1,1,0,12,1
73920,76,21,0,0,1,0,1,3,0,15,1
73921,64,14,0,0,1,0,0,1,0,11,1
73922,28,1,0,0,1,0,0,0,1,0,1
73923,12,1,1,0,0,0,1,0,0,0,1
73924,82,6,1,0,0,0,1,0,0,4,1
73925,3223,32,0,0,1,0,0,4,0,25,1
73926,94,1,1,0,0,0,1,0,0,0,1
73927,3218,31,0,0,1,0,0,4,0,24,1
73928,2831,35,0,0,0,0,1,8,0,25,1
73929,69,1,0,0,0,0,1,0,0,0,1
73930,1897,18,0,0,0,0,1,0,0,16,1
